0,1,492.08,741.83,120.15,184.95,0.96,-1,-1,-1
0,2,243.00,782.33,106.99,189.00,0.95,-1,-1,-1
0,3,1165.05,656.44,86.40,147.49,0.94,-1,-1,-1
0,4,191.36,615.26,88.43,138.04,0.94,-1,-1,-1
0,5,1413.45,766.80,86.40,191.70,0.94,-1,-1,-1
0,6,597.04,625.05,77.62,130.27,0.94,-1,-1,-1
0,7,973.35,759.38,108.00,186.30,0.93,-1,-1,-1
0,8,324.51,741.83,73.07,189.00,0.92,-1,-1,-1
0,9,1474.20,665.89,67.50,171.79,0.92,-1,-1,-1
0,10,893.70,745.88,97.20,268.65,0.91,-1,-1,-1
0,11,553.84,567.68,36.45,99.22,0.90,-1,-1,-1
0,12,1456.65,575.44,45.90,89.10,0.89,-1,-1,-1
0,13,391.16,570.04,44.55,96.52,0.89,-1,-1,-1
0,14,770.18,666.23,103.95,207.90,0.89,-1,-1,-1
0,15,1167.75,472.16,33.75,95.18,0.89,-1,-1,-1
0,16,421.54,568.01,45.23,98.55,0.89,-1,-1,-1
0,17,606.15,574.09,47.25,93.15,0.89,-1,-1,-1
0,18,755.33,544.05,37.80,102.60,0.89,-1,-1,-1
0,19,446.85,569.36,53.33,97.88,0.88,-1,-1,-1
0,20,1389.15,567.68,40.50,93.82,0.87,-1,-1,-1
0,21,810.00,568.69,40.50,81.00,0.87,-1,-1,-1
0,22,1854.90,502.20,32.40,107.33,0.87,-1,-1,-1
0,23,1261.58,572.74,45.90,92.47,0.87,-1,-1,-1
0,24,1489.05,569.03,56.70,96.53,0.87,-1,-1,-1
0,25,1395.90,468.45,29.70,90.45,0.87,-1,-1,-1
0,26,495.11,580.16,41.18,85.72,0.86,-1,-1,-1
0,27,1360.80,571.39,43.20,89.10,0.86,-1,-1,-1
0,28,1417.50,446.51,32.40,72.90,0.85,-1,-1,-1
0,29,911.25,476.55,32.40,82.35,0.85,-1,-1,-1
0,30,1333.80,567.34,37.80,95.17,0.85,-1,-1,-1
0,31,1425.60,574.43,43.20,89.10,0.85,-1,-1,-1
0,32,829.58,429.64,25.65,66.83,0.85,-1,-1,-1
0,33,949.73,355.39,27.00,73.58,0.85,-1,-1,-1
0,34,897.08,459.00,32.40,75.60,0.85,-1,-1,-1
0,35,969.30,652.05,55.35,137.70,0.84,-1,-1,-1
0,36,1017.23,445.50,25.65,71.55,0.84,-1,-1,-1
0,37,1236.60,439.43,25.65,74.93,0.84,-1,-1,-1
0,38,1010.48,577.12,37.80,81.00,0.84,-1,-1,-1
0,39,76.78,491.06,58.22,62.77,0.84,-1,-1,-1
0,40,1357.43,396.23,26.32,68.85,0.84,-1,-1,-1
0,41,971.33,696.60,52.65,166.05,0.84,-1,-1,-1
0,42,1759.05,476.89,29.70,85.73,0.84,-1,-1,-1
0,43,928.12,582.86,47.25,128.59,0.83,-1,-1,-1
0,44,970.65,595.69,39.15,80.33,0.83,-1,-1,-1
0,45,552.83,415.80,27.67,72.90,0.83,-1,-1,-1
0,46,1222.43,456.64,27.00,79.65,0.83,-1,-1,-1
0,47,691.88,568.35,39.15,97.88,0.83,-1,-1,-1
0,48,14.28,496.80,65.45,65.48,0.83,-1,-1,-1
0,49,962.55,524.81,36.45,73.58,0.82,-1,-1,-1
0,50,734.40,519.41,36.45,74.92,0.82,-1,-1,-1
0,51,985.50,437.74,24.30,74.93,0.82,-1,-1,-1
0,52,634.50,522.45,30.38,56.03,0.81,-1,-1,-1
0,53,1050.30,524.14,37.80,74.25,0.81,-1,-1,-1
0,54,1339.20,524.81,40.50,76.28,0.81,-1,-1,-1
0,55,1217.70,568.69,44.55,91.80,0.80,-1,-1,-1
0,56,854.55,562.95,39.15,88.42,0.80,-1,-1,-1
0,57,660.15,521.10,31.72,59.40,0.80,-1,-1,-1
0,58,1002.38,526.50,35.10,72.23,0.80,-1,-1,-1
0,59,1768.50,425.25,27.00,72.23,0.80,-1,-1,-1
0,60,921.38,572.74,35.10,89.10,0.79,-1,-1,-1
0,61,605.14,522.11,35.78,57.38,0.79,-1,-1,-1
0,62,859.28,524.81,36.45,65.48,0.79,-1,-1,-1
0,63,649.01,571.05,41.17,91.80,0.79,-1,-1,-1
0,64,1289.93,527.85,31.05,66.15,0.77,-1,-1,-1
0,65,1061.78,420.86,29.70,41.17,0.77,-1,-1,-1
0,66,685.80,519.75,39.15,71.55,0.77,-1,-1,-1
0,67,1279.12,300.38,20.25,54.68,0.76,-1,-1,-1
0,68,1268.33,526.84,31.05,64.12,0.75,-1,-1,-1
0,69,965.93,437.74,22.95,78.30,0.75,-1,-1,-1
0,70,173.48,469.80,45.23,47.25,0.75,-1,-1,-1
0,71,486.00,408.71,25.65,59.40,0.74,-1,-1,-1
0,72,934.20,524.48,31.05,70.20,0.74,-1,-1,-1
0,73,1814.40,472.16,40.50,66.82,0.74,-1,-1,-1
0,74,575.44,267.64,31.05,37.80,0.72,-1,-1,-1
0,75,753.30,464.40,37.80,69.52,0.70,-1,-1,-1
0,76,688.84,455.96,33.41,62.77,0.70,-1,-1,-1
0,77,744.53,462.71,25.65,70.20,0.70,-1,-1,-1
0,78,-7.15,506.25,54.57,61.43,0.69,-1,-1,-1
0,79,712.12,451.24,33.75,55.35,0.69,-1,-1,-1
0,80,534.60,411.08,24.30,51.30,0.68,-1,-1,-1
0,81,447.53,417.15,23.62,45.90,0.63,-1,-1,-1
0,82,1003.73,258.36,22.95,39.83,0.63,-1,-1,-1
0,83,972.00,279.96,24.30,38.81,0.63,-1,-1,-1
1,1,492.95,741.24,120.16,184.95,0.96,-1,-1,-1
1,2,244.76,781.15,107.57,190.17,0.95,-1,-1,-1
1,3,1164.88,656.44,86.74,148.07,0.94,-1,-1,-1
1,4,191.03,614.68,88.80,138.62,0.94,-1,-1,-1
1,5,1414.62,766.80,86.40,191.70,0.94,-1,-1,-1
1,6,598.52,623.59,78.77,132.33,0.93,-1,-1,-1
1,7,974.88,760.55,107.28,185.13,0.93,-1,-1,-1
1,8,324.34,741.24,73.10,189.00,0.93,-1,-1,-1
1,9,1474.09,666.47,67.72,172.37,0.92,-1,-1,-1
1,10,893.13,745.88,97.17,268.65,0.91,-1,-1,-1
1,11,553.94,567.97,36.24,98.64,0.90,-1,-1,-1
1,12,1456.65,575.44,45.90,89.10,0.89,-1,-1,-1
1,13,390.87,570.04,44.55,96.52,0.89,-1,-1,-1
1,14,774.18,667.10,102.97,205.85,0.86,-1,-1,-1
1,15,1167.76,472.16,33.72,95.18,0.89,-1,-1,-1
1,16,421.54,568.01,45.23,98.55,0.89,-1,-1,-1
1,17,606.01,574.38,46.95,92.56,0.89,-1,-1,-1
1,18,755.33,544.05,37.80,102.60,0.89,-1,-1,-1
1,19,447.15,569.66,53.31,97.88,0.88,-1,-1,-1
1,20,1389.15,567.68,40.50,93.82,0.87,-1,-1,-1
1,21,810.00,568.69,40.50,81.00,0.87,-1,-1,-1
1,22,1854.90,502.20,32.40,107.33,0.87,-1,-1,-1
1,23,1261.56,572.74,45.93,92.47,0.87,-1,-1,-1
1,24,1489.08,569.03,56.65,96.53,0.87,-1,-1,-1
1,25,1395.93,468.45,29.65,90.45,0.87,-1,-1,-1
1,26,494.82,580.16,41.18,85.72,0.86,-1,-1,-1
1,27,1361.97,571.68,43.20,89.10,0.86,-1,-1,-1
1,28,1417.50,446.51,32.40,72.90,0.85,-1,-1,-1
1,29,911.25,476.55,32.40,82.35,0.86,-1,-1,-1
1,30,1333.80,567.04,37.80,95.18,0.85,-1,-1,-1
1,31,1425.60,574.43,43.20,89.10,0.85,-1,-1,-1
1,32,829.47,429.64,25.87,67.41,0.85,-1,-1,-1
1,33,949.83,355.39,26.79,72.99,0.85,-1,-1,-1
1,34,896.61,459.29,32.15,75.01,0.84,-1,-1,-1
1,35,969.01,651.76,55.93,139.16,0.85,-1,-1,-1
1,36,1017.12,445.50,25.86,72.14,0.84,-1,-1,-1
1,37,1236.70,439.72,25.45,74.34,0.85,-1,-1,-1
1,38,1010.74,577.12,37.27,79.83,0.84,-1,-1,-1
1,39,76.80,490.77,58.76,63.36,0.85,-1,-1,-1
1,40,1357.81,396.81,26.15,68.26,0.84,-1,-1,-1
1,41,970.36,695.43,53.40,168.39,0.84,-1,-1,-1
1,42,1759.05,476.89,29.70,85.73,0.84,-1,-1,-1
1,43,929.34,583.16,47.17,128.29,0.86,-1,-1,-1
1,44,970.79,596.57,38.87,79.74,0.83,-1,-1,-1
1,45,552.93,416.09,27.46,72.31,0.82,-1,-1,-1
1,46,1222.43,456.64,27.00,79.65,0.83,-1,-1,-1
1,47,692.46,568.64,39.15,97.88,0.82,-1,-1,-1
1,48,14.52,496.80,65.46,65.48,0.83,-1,-1,-1
1,49,962.41,524.81,36.73,74.16,0.82,-1,-1,-1
1,50,734.40,519.41,36.45,74.92,0.82,-1,-1,-1
1,51,985.49,437.74,24.33,74.93,0.82,-1,-1,-1
1,52,634.49,522.45,30.39,56.03,0.82,-1,-1,-1
1,53,1050.30,524.14,37.80,74.25,0.81,-1,-1,-1
1,54,1339.50,525.11,39.89,75.10,0.81,-1,-1,-1
1,55,1217.70,568.69,44.55,91.80,0.80,-1,-1,-1
1,56,854.42,563.24,39.40,89.01,0.81,-1,-1,-1
